id,dataset,question,ground_truth_answer,ground_truth_explanation,gemini_model,gemini_parsed_answer,gemini_raw_response,gemini_outcome
e11268cf-9f08-491b-8937-3875cbd26f46,medmcqa,"Arrange the following subtypes of schizophrenia, in order of prognosis, with the best prognosis first and the worst prognosis last, 1. Paranoid schizophrenia2. Catatonic schizophrenia3. Simple schizophrenia4. Disorganised schizophrenia",C,"The correct sequence is Catatonic schizophrenia followed by Paranoid schizophrenia followed by Disorganised schizophrenia followed by Simple Schizophrenia Please remember in both DSM-5 and ICD-11, these subtypes have been removed",models/gemini-2.0-flash,D,D,Incorrect
92659a1c-5537-4957-ba76-a9c6551a8730,medmcqa,Mammalian Mitochondria are involved in all of the following Except,D,Protein synthesis is a cytoplasmic process.Fatty acid synthesis stas with the production of Acetyl Co-A within the mitochondria. b-oxidation of fatty acid oxidation also occurs in mitochondria. Mitochondrial DNA synthesis occurs within the mitochondria.,models/gemini-2.0-flash,B,B,Incorrect
46385fe7-8048-4d88-86e2-fea7ab1cef01,medmcqa,Cross examination of the prosecution witness is done by-,B,"In government prosecutions, cross examination is done by defense lawyer.",models/gemini-2.0-flash,B,B,Correct
802fc468-07e6-4fe2-af8b-5843c890a6b2,medmcqa,Pseudo pocket is seen in the,B,,models/gemini-2.0-flash,B,B,Correct
da060f81-4590-4c94-a8e7-76d29351bb61,medmcqa,Thickness of oxygen inhibition layer in composite curing is:,C,"When composite is light cured, oxygen in the air causes an interference in the polymerization resulting in the formation of an oxygen inhibition layer on the surface of the composite.The oxygen-inhibited layer is the sticky, resin-rich uncured layer that is left on the surface.Thickness is about 50-500 micrometer.
Reference- Sturdevant 6th ed P:237",models/gemini-2.0-flash,B,B,Incorrect
61b825a9-0c74-4550-925c-ccd161969c2a,medmcqa,Hassall&;s corpuscles are present in,A,Inderbir Singh's Human Histology Sixth edition Pg 140 The medulla of thymus contains pink staining rounded masses called the corpuscles of Hassal,models/gemini-2.0-flash,A,A,Correct
84911b71-e906-4984-8346-6418c0aed663,medmcqa,Triamterene causes,B,"Inhibitors of renal epithelial Na+ channel Include Triamterene and amiloride. Triamterene:- It is incompletely absorbed orally, paly bound to plasma proteins, largely metabolized in liver to an active metabolite and excreted in urine. Plasma t 1/2 is 4 hours, effect of a single dose lasts 6-8 hours. Side effects:- consist of nausea, dizziness, muscle cramps and rise in blood urea. Impaired glucose tolerance and photosensitivity are repoed, but urate level is not increased. Ref:- kd tripathi; pg num:-590",models/gemini-2.0-flash,B,B,Correct
f885e11a-4a80-464f-aa2a-9bdaa6baff55,medmcqa,Persistent vomiting in G.O.O. causes -a) Hyponatremic hyperchloremia occurb) Hypernatremia without ↓ed Cl- alkalosisc) Hypokalemic metabolic alkalosisd) Paradoxical aciduria,A,"Repetitive vomiting leads to hypochloremic, hypokalemic metabolic alkalosis. The urine is alkaline initially but eventually it becomes acidic (paradoxical aciduria)



Cause of paradoxical aciduria 

Initially the kidney compensate for metabolic alkalosis by reabsorbing hydrogen and chloride ions in exchange for sodium, potassium and bicarbonate. But gradually as the body stores of sodium and especially potassium become depleted, kidney starts retaining these ions in exchange of hydrogen ions, thus the urine becomes acidic and metabolic alkaline state is further aggravated.",models/gemini-2.0-flash,A,A,Correct
cdf04af4-0d45-4d27-8595-36b6c320df52,medmcqa,All are immediate causes of death in burns except,C,Immediate causes of death in burns Shock Suffocation Injury Delayed causes of death Toxemia Inflammatory complications Ref: TEXTBOOK OF FORENSIC MEDICINE AND TOXICOLOGY KRISHNAN VIJ FIFTH EDITION PAGE 163,models/gemini-2.0-flash,A,A,Incorrect
b2f91d4c-fb35-4117-a5a0-673197e79b72,medmcqa,Mucositis is caused by:,A,"Flurouracil is used mainly for solid malignancies,i.e colon, rectum, pancreas, liver, urinary bladder, head, and neck. Genetic deficiency of dihydropyridine dehydrogenase(DPD) leads to Fluorouracil toxicity. Major toxicity is myelosuppression, mucositis, diarrhea, nausea, vomiting, peripheral neuropathy (hand-foot syndrome)also occurs. Other given drugs are anti-cancerous drugs without mucositis. ESSENTIALS OF MEDICAL PHARMACOLOGY-SEVENTH EDITION-K.D TRIPATHI Page; 864",models/gemini-2.0-flash,A,A,Correct
b39016d6-d5f1-4498-bef3-37d4eec914d7,medmcqa,Complications of therapy with radioactive iodine includes -,B,Ans. is 'b' i.e. Hypothyroidism,models/gemini-2.0-flash,B,B,Correct
f8bbd265-100a-4cda-9ec7-c1e9f4dafc0a,medmcqa,Uterine souffle :,B,"Ans. is b i.e. Is due to increase in blood flow through the dilated uterine vessels Uterine souffle is a soft blowing systolic murmur The sound is synchronous with maternal pulse It is due to increase in blood flow through the dilated uterine vessels Heard low down at the sides of the uterus, best on the left side It can also be heard in big uterine fibroid. Note Soft blowing murmur synchronous with the fetal hea sound is called Fetal / Funic souffle.",models/gemini-2.0-flash,B,B,Correct
d84bbbff-2835-4d0a-bd1f-2b8ee74e126c,medmcqa,Investigation of choice in bronchiectasis is,C,"HRCT chest is more specific for bronchiectasis and is the imaging modality of choice for confirming the diagnosis.CT findings include airway dilation(detected as parallel ""tram tracks"" or as the ""signet-ring sign""-a cross sectional area of the airway with a diameter at least 1.5 times that of the adjacent vessel),lack of bronchial tapering(including the presence of tubular structures within 1 cm from the pleural surface.),bronchial wall thickening in dilated airways,inspissated secretions (eg.,the "" tree-in-bud"" pattern ),or cysts emanating from the bronchial wall(especially pronounced in cystic bronchiectasis.) Reference:Harrison's medicine-18th edition,page no:2143.",models/gemini-2.0-flash,C,C,Correct
cdc0bbbc-6b84-4ff4-927d-4641d2b07d58,medmcqa,Nyctalopia is due to deficiency of,A,,models/gemini-2.0-flash,A,A,Correct
5287cf4d-ca07-40e0-b32a-81ebe7c460b8,medmcqa,False about hepatic adenoma-,C,"Ans. is 'c' i.e., Older females o Hepatic adenomas are benign solid neoplasms of liver.MC seen in younger females (20-40 years of age)Usually solitaryRisk factor - Prior/current use of estrogens (OCP)o Clinical FeaturesPatients usually present with upper abdominal pain.Physical examinated is usually unrevealing,o Microscopic FeaturesCords of congested or Fat laden hepatocvtes-absent biliary ductules or normal liver architecture,o DiagnosisCT Scan - Well circumscribed heterogenous mass showing early enhancement during arterial phase.MRI Scan - Hyperintense on T, weighted image and enhance early after gadolinium injection,o Isotope Scan - Hepatoma appears cold.o ComplicationsRupture with intraperitoneal bleeding.Malignant transformation (rare) - to HCCo TreatmentHepatic artery embolisation.Resection.",models/gemini-2.0-flash,C,C,Correct
f9305a4e-40ad-41fa-8be2-3fe7dc212bfa,medmcqa,Renal threshold for serum glucose level-,B,"Ans. is 'b' i.e., 200 mg/dl * The transport maximum for glucose is 375 mg/min whereas the filtered load of glucose is only 125 mg/min.* Therefore, in normal conditions 100% of glucose is reabsorbed in proximal tubules.* When plasma glucose concentration is 100 mg/dl the filtered load is at its normal level, 125 mg/min, there is no loss of glucose in the urine.* However, when the plasma concentration of glucose rises above about 200 mg/dl, increasing the filtered load about 250 mg/min, a small amount of glucose begins to appear in the urine.* This point is termed as threshold for glucose.* Note that this appearance of glucose in the urine occurs before the transport maximum is reached.* The reason for the difference between threshold and transport maximum is that not all nephron have same transport maimum for glucose, and some of the nephron therefore begin to excrete glucose before others have reached their transport maximum.* The overall transport maximum for the kidneys, which is normally about 375 mg/min, is reached when all nephrons have reached their maximal capacity to reabsorb glucose.* That means, above filtered load of 250 mg/min of glucose, some glucose will appear in the urine (threshold level), whereas above filtered load of 375 mg/min, all the glucose will be excreted because all the nephrons have reached to their transport maximum.* Thus, Renal threshold for glucosei) At plasma levels - 200 mg/dlii) At filtered load - 250 mg/min",models/gemini-2.0-flash,B,B,Correct
65f2ce5a-dd89-45fc-a2cd-5f369acffe77,medmcqa,"A 9-year-old boy diagnosed as uncomplicated pulmonary tuberculosis. He is put on isoniazid, rifampin, and ethambutol at home after initial treatment given at hospital. Which is accurate statement for this scenario?",A,Prophylaxis with INH is always advisable for family members and close contacts in active cases. None of the drugs prescribed is associated with nephrotoxicity. Polyahralgia is a side effect of pyrazinamide that's not given in this case. Routine LFTs should be done in younger patients if INH plus rifampin given in higher doses. Ocular Function test should be done before staing ethambutol.,models/gemini-2.0-flash,A,A,Correct
47d1dbea-e18b-4ece-8462-61a575298168,medmcqa,How much luting agent is required for cementation of crown?,C,,models/gemini-2.0-flash,A,A,Incorrect
7e4ff08e-29c7-47d1-9239-f79e6e0595d0,medmcqa,Functional unit of muscle:,A,"Functional unit of muscle is : sarcomere It is the pa of myofibril present between two succsive z lines. Ref: Guyton and Hall textbook of medical physiology 12th edition, page number:86,87",models/gemini-2.0-flash,A,A,Correct
86281c8e-6384-4402-aa3a-80420e029ef0,medmcqa,Cause of exudative retinal detachment are:,D,Ans. All,models/gemini-2.0-flash,D,D,Correct
4d147d09-ab73-40ed-814e-379b8d4df231,medmcqa,"A 47-year-old man suddenly develops high fever and hypotension. He has a generalized erythematous macular rash, and over the next day, develops gangrene of his left leg. Which of the following is the most likely organism?",D,"Streptococcus group A can cause a toxic shock-like syndrome, and has been increasing in frequency in North America. Streptococcal toxic shock-like syndrome was so named because of its similarity to staphylococcal toxic shock syndrome. The illness includes fever, hypotension, renal impairment, and the respiratory distress syndrome. It is usually caused by strains that produce exotoxin. It may be associated with localized infection as well; the most common associated infection is a soft tissue infection such as necrotizing fasciitis. The mortality is high (up to 30%), usually secondary to shock and respiratory failure. The rapid progression of the disease and its high mortality demand early recognition and aggressive treatment. Management includes fluid resuscitation, pressor agents, mechanical ventilation, antibodies, and, if necrotizing fasciitis is present, surgical debridement.",models/gemini-2.0-flash,D,D,Correct
197f4476-5229-44a6-b9fb-813967c23cfc,medmcqa,"In amyloidosis of the tongue, the amyloid is deposited primarily in the:",A,,models/gemini-2.0-flash,A,A,Correct
37585fbd-5eda-48c4-8b39-761335c90b6e,medmcqa,Which of the following is the most common cause of emergency depament visit related to LSD and its related substances?,A,"The most frequent acute medical emergency associated with LSD use is a panic episode (the ""bad trip""), which may persist up to 24 h.A trip is a period of intoxication from a hallucinogenic drug, such as lysergic acid (LSD) or magic mushrooms (psilocybin). It is called a trip because perceptions of the world change so dramatically, it can feel as if a trip to a strange, new land is taken. Unpleasant experience of hallucinogen intoxication is known as a bad trip.Harrison 19e pg: Cocaine and Other Commonly Abused Drugs",models/gemini-2.0-flash,A,A,Correct
9f5413a7-dacf-4629-94f5-0e1ecc12dfbf,medmcqa,Bilateral destruction of auditory cortex in man causes,C,(C) Deficiency in interpretation of sounds # Lesion of auditory cortex leads to loss of recognition of total patterns with loss of analysis of properties of sound and sound localisation.> Thus lesion of auditory cortex leads to defect in interpretation of sounds.,models/gemini-2.0-flash,C,C,Correct
db51ede8-e2b6-4637-9ff2-bc6efb98d662,medmcqa,The following infection resembles malignancy -,B,"Ans. is 4b' i.e., E. multilocularis o The chief character of E. multilocularis cyst is its tendency to proliferate, thereby resembling a neoplasm.Hydatid disease of liver is caused byo Echinococcus granulosuso Echinococcus multiloculariso Echinococcus vogeli- Unilocular cystic lesions- Multi locular alveolar hydatid cyst- Polycystic hydatid disease.",models/gemini-2.0-flash,B,B,Correct
